id	filename	md5	size	state
c3ee0dc0-dbe2-4ddd-be5d-49e21f682b14	c3ee0dc0-dbe2-4ddd-be5d-49e21f682b14/TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_A02_586094.level3.data.txt	6ab9a9e9f021c9f4f18260898cbd00bb	279480	validated
c3ffd6b3-dd77-47a1-9f0b-d5fb81de5d1a	c3ffd6b3-dd77-47a1-9f0b-d5fb81de5d1a/URGED_p_TCGA_Pop_May2011_HT_HG-U133A_96-HTA_B05_786972.level3.data.txt	ebd857df659f7d66fb8a5ac9cfc873c2	279549	validated
c48468d0-c4bc-45bc-a191-9842b62ad5fd	c48468d0-c4bc-45bc-a191-9842b62ad5fd/BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_H06_298000.level3.data.txt	f959a6c59988bd062d5a130fad263e83	279536	validated
c4f0bb00-730b-4112-a9ef-699d61aa5a3e	c4f0bb00-730b-4112-a9ef-699d61aa5a3e/5500024037497121008340.C03.level3.data.txt	d1a44a9ef70c39ecf12bf9c75a19453c	279578	validated
c5d7486e-fb02-4703-bd1d-6a7337cfc95e	c5d7486e-fb02-4703-bd1d-6a7337cfc95e/URGED_p_TCGA_Pop_May2011_HT_HG-U133A_96-HTA_B07_786976.level3.data.txt	7175d889b348c3c5f8ea2b04925cd945	279459	validated
c6f971f8-acd2-4913-bed4-162520866833	c6f971f8-acd2-4913-bed4-162520866833/FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_D03_516432.level3.data.txt	a25a4d20ebac698eb5764357e44c66de	279478	validated
c9af4274-1e2b-4637-9ee6-e86af08e7df3	c9af4274-1e2b-4637-9ee6-e86af08e7df3/SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_E12_588220.level3.data.txt	eccd422962f6ee3d09f716da5be30d0c	279466	validated
cb211abc-bdd5-4c94-861f-2d26249fabad	cb211abc-bdd5-4c94-861f-2d26249fabad/5500024035736031208615.G09.level3.data.txt	2039ec46baf937b9ceb1e987df4652f0	279568	validated
cc4bdeaa-70a3-4046-912f-9beb684a7097	cc4bdeaa-70a3-4046-912f-9beb684a7097/5500024035100021608462.B01.level3.data.txt	37a3161fcc6a100e0f66ec9e3a71b800	279508	validated
cd0c35b9-b66b-4324-9d01-6724fd80f73f	cd0c35b9-b66b-4324-9d01-6724fd80f73f/5500024035100021608462.C06.level3.data.txt	5282f9c550da47276c6fec511d90df57	279454	validated
d07f11af-2766-43af-a3ff-317f3c296a4d	d07f11af-2766-43af-a3ff-317f3c296a4d/FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_A08_516468.level3.data.txt	82f230aa8fc2da1a2989e52d8c56954b	279587	validated
d1d588dd-fb0a-4c2d-ba1f-c5118e458a5e	d1d588dd-fb0a-4c2d-ba1f-c5118e458a5e/APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E11_464008.level3.data.txt	becc03c04d306b40ac0c5d82b7c59525	279569	validated
d1da45e9-d5eb-434c-8d6f-b1aaa3ed3c58	d1da45e9-d5eb-434c-8d6f-b1aaa3ed3c58/WARNS_p_TCGA_b79_Expr_HT_HG-U133A_24-HTA_G07_724112.level3.data.txt	d6800fd9c9e7d3e1ce0825f44099967d	279550	validated
d513afa5-9dc9-4823-b11e-7f2636279b13	d513afa5-9dc9-4823-b11e-7f2636279b13/FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_B08_516420.level3.data.txt	230c82af13b06b269322186cf16cb0a5	279521	validated
d66fbacf-f2f9-41bf-94cb-b4c64543e535	d66fbacf-f2f9-41bf-94cb-b4c64543e535/FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_A11_516346.level3.data.txt	6e557e7f5b69a0be11db083a2df815f5	279439	validated
d8a7540b-9d10-4da7-99b3-660245059f3f	d8a7540b-9d10-4da7-99b3-660245059f3f/MULEY_p_TCGA_b53and79_Expr_HT_HG-U133A_24-HTA_E09_723838.level3.data.txt	970afe753f2c3b9c61ccce2de26489ec	279497	validated
d9a186a2-69df-4aea-98a1-3dfcf6010f71	d9a186a2-69df-4aea-98a1-3dfcf6010f71/WARNS_p_TCGA_b79_Expr_HT_HG-U133A_24-HTA_B07_724034.level3.data.txt	af163cc6d75427870bcf8c97da25906a	279458	validated
dd95e313-5052-4d4f-8b7a-e1076d9fcc48	dd95e313-5052-4d4f-8b7a-e1076d9fcc48/TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_C09_586174.level3.data.txt	f93f29fe78c68d6be31c0dc1e488ef8d	279440	validated
de7fa7ba-abef-4ddd-b21a-b831c35d2a45	de7fa7ba-abef-4ddd-b21a-b831c35d2a45/TALAR_p_TCGA_Batch62_Expr_HT_HG-U133A_24-HTA_H07_691678.level3.data.txt	d5574ea1a5158fa67a90b5be77d6f605	279431	validated
e1c0d5fe-d5c7-485e-adbc-ec71e7b9afb0	e1c0d5fe-d5c7-485e-adbc-ec71e7b9afb0/5500024024987031607949.G11.level3.data.txt	c066f6eb120b0fd012e2b96e5e4d5d7a	279546	validated
e2d932a4-089e-42bc-86bc-2f85d3467f44	e2d932a4-089e-42bc-86bc-2f85d3467f44/5500024032848101507996.G04.level3.data.txt	45ed36c18ab5c9e8dd5959818e67b758	279517	validated
e6a0fe2f-2ab1-4870-ae86-5d2966581d9d	e6a0fe2f-2ab1-4870-ae86-5d2966581d9d/URGED_p_TCGA_Pop_May2011_HT_HG-U133A_96-HTA_C03_786960.level3.data.txt	e1f2066f01e8d6e94cb07d44933f0e88	279504	validated
e7796c4b-192a-4d88-9f80-6d7946597fe7	e7796c4b-192a-4d88-9f80-6d7946597fe7/FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_D08_516336.level3.data.txt	c903a6c06806a11927163ea64a6d78f5	279561	validated
e8611049-453c-480d-ab85-b92a9a3bd684	e8611049-453c-480d-ab85-b92a9a3bd684/TALAR_p_TCGA_Batch62_Expr_HT_HG-U133A_24-HTA_A05_691764.level3.data.txt	cd9cc399cbce70fa4b5e980f936c34c9	279552	validated
ed181ee3-fdb2-497c-b1de-7b3ed65b518c	ed181ee3-fdb2-497c-b1de-7b3ed65b518c/5500024035736031208615.F02.level3.data.txt	885beba35543e787c25c816c15d96cba	279480	validated
eeb82a8a-2dfd-44c0-acc8-c0d0b67cb653	eeb82a8a-2dfd-44c0-acc8-c0d0b67cb653/APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_C09_464096.level3.data.txt	4c431609bc5954ccdb88fb116bd0fc2b	279484	validated
f26c8163-491d-44dd-a37b-de4c9f62f01d	f26c8163-491d-44dd-a37b-de4c9f62f01d/TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_C02_586222.level3.data.txt	1117b5e1a3433bdbbb2ca9c8f31fd665	279554	validated
f33de1cc-efe3-4a4c-8922-8a5a52f85947	f33de1cc-efe3-4a4c-8922-8a5a52f85947/TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_B11_586224.level3.data.txt	c8189cd64d30d2ba056952a4cb9929e2	279508	validated
f682a808-21c2-48a9-b5f9-b797a8f0f2b3	f682a808-21c2-48a9-b5f9-b797a8f0f2b3/5500024024987031607949.A12.level3.data.txt	599e9b451c7215ed3769c14e5c23be56	279513	validated
f6a51a7a-8f96-4efd-b4e8-fdfbbee5098b	f6a51a7a-8f96-4efd-b4e8-fdfbbee5098b/5500024037497121008340.E10.level3.data.txt	a8d32e918ec36d8931abc341993bcad2	279532	validated
f71e7d80-6e24-42d4-9f32-ba5fe5afafe9	f71e7d80-6e24-42d4-9f32-ba5fe5afafe9/TALAR_p_TCGA_Batch62_Expr_HT_HG-U133A_24-HTA_B09_691756.level3.data.txt	b10e4923e94ffa5caf155da8b99be904	279522	validated
fa12e9d4-e8b1-4f09-a396-bfb3c7b8d166	fa12e9d4-e8b1-4f09-a396-bfb3c7b8d166/APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D10_464022.level3.data.txt	dabd97151990262e5d2826a1fffe05d3	279633	validated
fd615414-9248-4fa9-a559-8eceae57b718	fd615414-9248-4fa9-a559-8eceae57b718/FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_A10_516472.level3.data.txt	4acf77e1d68d718a43475e4ff60aab4c	279460	validated
ffdb3568-bf05-4f90-970c-20d189235bce	ffdb3568-bf05-4f90-970c-20d189235bce/5500024037497121008340.B03.level3.data.txt	38b96d4d3cfb547e46c49cbdd210cf48	279458	validated
018319ed-f8f1-47e3-a12e-05a4e809ddc9	018319ed-f8f1-47e3-a12e-05a4e809ddc9/WARNS_p_TCGA_b79_Expr_HT_HG-U133A_24-HTA_H07_724006.level3.data.txt	0c7b575a85e33a196e847556c70296e4	279494	validated
01955be2-1999-4f15-b993-0458eb186637	01955be2-1999-4f15-b993-0458eb186637/URGED_p_TCGA_Pop_May2011_HT_HG-U133A_96-HTA_D01_786982.level3.data.txt	181ab3bc25499653f02726b6e1f8a17e	279393	validated
0303e102-f990-438c-9905-395a61ae1a86	0303e102-f990-438c-9905-395a61ae1a86/5500024035736031208615.B09.level3.data.txt	142bf66a0df9185d326ef3ee6b8be17a	279511	validated
040ec9c1-82b5-4366-95b6-4c04275007c0	040ec9c1-82b5-4366-95b6-4c04275007c0/5500024037497121008340.D11.level3.data.txt	cecc77d62dfcebb67d8e6333675663ba	279547	validated
04daca6a-93cd-4165-987f-ab59f6df72db	04daca6a-93cd-4165-987f-ab59f6df72db/APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D08_464118.level3.data.txt	542ea6968beb1bb954cf9badf262a22e	279507	validated
0733df83-93b1-4a22-b62c-99ba8cb75f13	0733df83-93b1-4a22-b62c-99ba8cb75f13/5500024037497121008340.C01.level3.data.txt	1de9554baee236f67d24892db889af80	279479	validated
07fbf7db-dfed-4ef3-b2d9-24a89bf0c82a	07fbf7db-dfed-4ef3-b2d9-24a89bf0c82a/5500024037497121008340.D06.level3.data.txt	6e8888f0b3194f60af71100e989a3115	279496	validated
0a9daa78-e839-4cbf-bd1d-2774eb0bd904	0a9daa78-e839-4cbf-bd1d-2774eb0bd904/5500024032848101507996.B04.level3.data.txt	38c910a01ecb7cba8d78a86878e0b439	279441	validated
0b6ed965-80ec-4b6a-9056-111463e2d673	0b6ed965-80ec-4b6a-9056-111463e2d673/WARNS_p_TCGA_b79_Expr_HT_HG-U133A_24-HTA_F07_724038.level3.data.txt	d3c6f3f2000cbc43665df460379de640	279480	validated
0b8c438c-c1dc-416f-80b3-5790441f618b	0b8c438c-c1dc-416f-80b3-5790441f618b/FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_D02_516438.level3.data.txt	8ff3594a4d27011bd128723b33f887ac	279507	validated
1136e233-1a81-4c65-8ba8-6564ecc4664e	1136e233-1a81-4c65-8ba8-6564ecc4664e/APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_F02_464052.level3.data.txt	cc91acaba57665f66384c42720443da1	279560	validated
1340a069-4484-4d10-8934-f0013ee1eec5	1340a069-4484-4d10-8934-f0013ee1eec5/5500024032848101507996.B06.level3.data.txt	dcf870cedf86307e2a49316d24ec6807	279549	validated
18e1e38e-0f0a-4a0e-918f-08e6201ea140	18e1e38e-0f0a-4a0e-918f-08e6201ea140/5500024024987031607949.A10.level3.data.txt	ce2b721c389fab10a36e8b83f896b071	279535	validated
19199ec7-485d-4412-9842-7d38256ae635	19199ec7-485d-4412-9842-7d38256ae635/5500024035100021608462.A02.level3.data.txt	18e3b1065fd88706f6f117e4fcbc4d68	279484	validated
1b75d2bb-6c56-48c7-b2bc-017cc19d34d3	1b75d2bb-6c56-48c7-b2bc-017cc19d34d3/TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_B10_586230.level3.data.txt	b5ebd5e78e14efaf2a0d3d9f670f7727	279425	validated
1cb7f541-8443-47e5-affe-83f170f29fd7	1cb7f541-8443-47e5-affe-83f170f29fd7/5500024035100021608462.C09.level3.data.txt	c5f4f2b8bea9abd96258e414808d7398	279548	validated
1eda920e-d43c-4bb7-9005-a8ce05c95c74	1eda920e-d43c-4bb7-9005-a8ce05c95c74/5500024035736031208615.A05.level3.data.txt	5482ca3e1062420a05dd02296dcf0808	279485	validated
2092edfb-5975-40b6-8197-afeab274b09d	2092edfb-5975-40b6-8197-afeab274b09d/URGED_p_TCGA_Pop_May2011_HT_HG-U133A_96-HTA_C07_787002.level3.data.txt	8ef0713c3528d500ce56e16a2feb1202	279449	validated
20c32704-df0a-4a7f-a4bb-277dd8401f77	20c32704-df0a-4a7f-a4bb-277dd8401f77/5500024037497121008340.A07.level3.data.txt	c25da71c238b8ffa2aed74da75514982	279454	validated
216b05c7-4523-427d-9b97-30fea252ecce	216b05c7-4523-427d-9b97-30fea252ecce/BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D02_298014.level3.data.txt	e9f1b77a1b939bc366fdf09d27b52fb3	279499	validated
2190adf3-21e2-420a-b703-2c4ebf115032	2190adf3-21e2-420a-b703-2c4ebf115032/NIDUS_p_TCGA_Batch10_RNA_HT_HG-U133A_96-HTA_A04_400374.level3.data.txt	6a1f242b2a9bbcdfe3455b37d182bc8b	279459	validated
23646868-f187-41bc-9735-dd7472945591	23646868-f187-41bc-9735-dd7472945591/TALAR_p_TCGA_Batch62_Expr_HT_HG-U133A_24-HTA_E07_691656.level3.data.txt	fc24472bd70531db4b8f548f0c04f5f5	279459	validated
2635e506-8470-466c-9938-bf11e43d292e	2635e506-8470-466c-9938-bf11e43d292e/5500024035736031208615.E10.level3.data.txt	cbbc14b6281089113b0a147eca568f56	279452	validated
290454be-0561-4a2c-ade6-34a9d99d27b4	290454be-0561-4a2c-ade6-34a9d99d27b4/NIDUS_p_TCGA_Batch10_RNA_HT_HG-U133A_96-HTA_A09_400412.level3.data.txt	334d3bf2ddd4d2992b67910d56661247	279508	validated
29146bc6-88af-4dfc-bd63-84115415a75d	29146bc6-88af-4dfc-bd63-84115415a75d/FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_A02_516408.level3.data.txt	1f40de1ca41bddf22234fcb07ab33e65	279444	validated
2944ef6a-2a59-4dc8-8c72-454fa4f8cd8f	2944ef6a-2a59-4dc8-8c72-454fa4f8cd8f/5500024037497121008340.B11.level3.data.txt	e68bb3e3c4ad15c81eee812f15c91cce	279469	validated
2afee6c8-b2c6-4778-bf2a-7bb9ca6b3ee2	2afee6c8-b2c6-4778-bf2a-7bb9ca6b3ee2/5500024037497121008340.A12.level3.data.txt	1fb2229d3e98c40977b3b2173c731be5	279539	validated
2b526f5d-80d9-49d8-91f2-6b3b883da9dd	2b526f5d-80d9-49d8-91f2-6b3b883da9dd/5500024035736031208615.F08.level3.data.txt	c48c1019a38f274af122154630190487	279454	validated
2b5680d0-e16a-4fdd-87ae-7cb398ebc65b	2b5680d0-e16a-4fdd-87ae-7cb398ebc65b/SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_G03_588252.level3.data.txt	98da316cfac489d6fed016202117a664	279466	validated
2d38c8c3-901d-47ed-80d8-37c4e82888a9	2d38c8c3-901d-47ed-80d8-37c4e82888a9/5500024035100021608462.C01.level3.data.txt	6572600ceb8e14bef12a8e189d0e6b8b	279482	validated
2f17e713-869c-4140-9dc4-a4c6fb015e09	2f17e713-869c-4140-9dc4-a4c6fb015e09/TALAR_p_TCGA_Batch62_Expr_HT_HG-U133A_24-HTA_D09_691742.level3.data.txt	4d25bc2ae04394ed8c0b7ebbe8943442	279546	validated
2f2c0521-ffb5-43ab-a0ad-c98bbcb24e8c	2f2c0521-ffb5-43ab-a0ad-c98bbcb24e8c/5500024037497121008340.D09.level3.data.txt	866c246184ac3bbaf36d8ea079b3a9b8	279484	validated
2fc6a56e-c926-4fd0-a8e3-9d3e5a4a3dc9	2fc6a56e-c926-4fd0-a8e3-9d3e5a4a3dc9/APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D04_464126.level3.data.txt	17564b8d30570b90d0e00f9019c1c88d	279598	validated
2ffffe16-e07d-459c-a90d-3b6ca5c30515	2ffffe16-e07d-459c-a90d-3b6ca5c30515/BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A02_298028.level3.data.txt	1cfa3c1b6a93009144a9011b63a46ceb	279479	validated
30676620-3a5c-442a-82b1-24b64080cea4	30676620-3a5c-442a-82b1-24b64080cea4/MULEY_p_TCGA_b53and79_Expr_HT_HG-U133A_24-HTA_C09_723842.level3.data.txt	04327c54d37563429e4326dc3ea7761e	279640	validated
33aca2d0-1792-4cd6-b9f1-03f179380b6a	33aca2d0-1792-4cd6-b9f1-03f179380b6a/5500024037497121008340.A09.level3.data.txt	f75958b5d6cceaf75e6d8d7a7762cd94	279563	validated
35e93e37-b355-43b1-9a51-8f803f4d3cdb	35e93e37-b355-43b1-9a51-8f803f4d3cdb/NIDUS_p_TCGA_Batch10_RNA_HT_HG-U133A_96-HTA_B05_400396.level3.data.txt	9fe95acec1fd941a1af2882f88afb49d	279576	validated
381eab06-b296-4b12-b2d9-0ee7e61b87d6	381eab06-b296-4b12-b2d9-0ee7e61b87d6/APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E05_464004.level3.data.txt	dc1ac12efaa5978dc5994419c3691064	279576	validated
38494a0e-0d20-452b-a383-6d603d237c0d	38494a0e-0d20-452b-a383-6d603d237c0d/APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_C11_464100.level3.data.txt	6b8666afcdd944e9ab9b3b12e30cdfe7	279508	validated
38a124a1-c434-4cc2-ba2b-b7a041621ec1	38a124a1-c434-4cc2-ba2b-b7a041621ec1/TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_B06_586206.level3.data.txt	cbdbdb3a27a9f07ffb760fbe0c01fb83	279475	validated
3a24e129-0cbd-41b1-a631-1493f4888017	3a24e129-0cbd-41b1-a631-1493f4888017/APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_F09_464038.level3.data.txt	ac31933e721bc26299c98e13a52c0719	279509	validated
3c18207e-927c-4d3a-8f44-c9257184c540	3c18207e-927c-4d3a-8f44-c9257184c540/SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_F10_588242.level3.data.txt	4319d33564f90db3d5010cec75ac33b0	279538	validated
3c9388b6-d86e-4f96-b490-011df7e8aa02	3c9388b6-d86e-4f96-b490-011df7e8aa02/TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_A01_586090.level3.data.txt	aa4c277563f86da40df7264eaaf9a64a	279490	validated
3d811d1e-2b01-4a41-889b-fcbccd03cbed	3d811d1e-2b01-4a41-889b-fcbccd03cbed/SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_F08_588270.level3.data.txt	6ca838c7faab4d59b3d9d3b76ab475bd	279481	validated
3ece2275-fb68-4fcf-a451-59fa09bb40c5	3ece2275-fb68-4fcf-a451-59fa09bb40c5/5500024024987031607949.E12.level3.data.txt	8540532568f2d7a0dce4b42922007a82	279447	validated
3ff4a8e9-7b7f-4d4f-8960-7f34b8035c86	3ff4a8e9-7b7f-4d4f-8960-7f34b8035c86/5500024035100021608462.C11.level3.data.txt	d388f7a11f7496c0bd62d18bec85d4f8	279504	validated
418cd9eb-6aa3-4aad-9928-eae7fcd552de	418cd9eb-6aa3-4aad-9928-eae7fcd552de/WARNS_p_TCGA_b79_Expr_HT_HG-U133A_24-HTA_H05_724162.level3.data.txt	9e0476dc10699ff8153d1f3b0c9fc31c	279589	validated
44caf603-5909-41e3-afdb-03001a7eb217	44caf603-5909-41e3-afdb-03001a7eb217/TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_C08_586176.level3.data.txt	65f4011554a883f78461f3764c15a078	279443	validated
4804883b-f5b6-416e-8102-dfdc55cca982	4804883b-f5b6-416e-8102-dfdc55cca982/BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_H04_298008.level3.data.txt	20a3533ce89d8e72427c50da30e7b467	279587	validated
49edf2e4-40d5-4a0c-a66d-8d96dc416f10	49edf2e4-40d5-4a0c-a66d-8d96dc416f10/URGED_p_TCGA_Pop_May2011_HT_HG-U133A_96-HTA_B12_786954.level3.data.txt	c5341ffaf1b36bb2b4ce1ff522e4ed58	279409	validated
4ade933a-0b73-46dc-8911-95f4cfa99baa	4ade933a-0b73-46dc-8911-95f4cfa99baa/URGED_p_TCGA_Pop_May2011_HT_HG-U133A_96-HTA_A04_787028.level3.data.txt	f42f8477544db025ef13ecb67a77c822	279437	validated
4aeac571-f025-47a2-89fa-57dde1f47341	4aeac571-f025-47a2-89fa-57dde1f47341/5500024032848101507996.D02.level3.data.txt	39221186ed702ec52e6e37ac6c8e7dd2	279599	validated
4db24c69-5d4a-4cf2-870f-a583ade48cc4	4db24c69-5d4a-4cf2-870f-a583ade48cc4/SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_G04_588254.level3.data.txt	c2d92369ef49c3e97efc5070309e9a3d	279580	validated
50aca6d0-b018-4371-b5d0-ae4e59027c4d	50aca6d0-b018-4371-b5d0-ae4e59027c4d/URGED_p_TCGA_Pop_May2011_HT_HG-U133A_96-HTA_A10_787024.level3.data.txt	c274624491bb7520967203ea121b3269	279490	validated
51396f38-baef-4c9a-9ff4-5656c27c6145	51396f38-baef-4c9a-9ff4-5656c27c6145/TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_D08_586184.level3.data.txt	ea49e530404dde4cdfc277e0d80cf38d	279530	validated
52b85c0c-661b-46e0-b678-a19a9762e139	52b85c0c-661b-46e0-b678-a19a9762e139/BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B06_298078.level3.data.txt	465c7b4377ad94494ea0ee64a397f3c7	279574	validated
53fa4473-b0ae-4648-a4e6-d3cc6b38eed9	53fa4473-b0ae-4648-a4e6-d3cc6b38eed9/5500024035100021608462.B05.level3.data.txt	1fc71b12c80ba2de934dde7a333b5708	279489	validated
54b3d8a1-d4a8-4b6d-b6a8-b318d8b64da7	54b3d8a1-d4a8-4b6d-b6a8-b318d8b64da7/5500024037497121008340.E09.level3.data.txt	15a0a1df5caf6ca46aec0a0835132e69	279441	validated
54e623f8-79b3-46a1-bef4-e72f9ea35f50	54e623f8-79b3-46a1-bef4-e72f9ea35f50/5500024024987031607949.E11.level3.data.txt	befe53faa66c81104cdbbc51356243dc	279468	validated
5637a511-bd8d-41e1-b612-be6f4ced9477	5637a511-bd8d-41e1-b612-be6f4ced9477/SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_G01_588248.level3.data.txt	1d5e059d69b82581b2b3d879e7d3a5de	279491	validated
56e165a8-ef37-4c21-9978-5d4f462c14ea	56e165a8-ef37-4c21-9978-5d4f462c14ea/5500024035736031208615.F06.level3.data.txt	416a1ac5ef56c455b178464d5ff51d58	279484	validated
576df91d-f658-416c-8644-aa1e411dffd5	576df91d-f658-416c-8644-aa1e411dffd5/WARNS_p_TCGA_b79_Expr_HT_HG-U133A_24-HTA_D07_724062.level3.data.txt	f6c0dfceb8b693cf983e87fae32db306	279520	validated
58379bad-ee3f-493d-9825-01a4a9d5adb9	58379bad-ee3f-493d-9825-01a4a9d5adb9/5500024037497121008340.A06.level3.data.txt	f85d1636442fae8ef40bac3d73c119e7	279486	validated
594b0387-5a17-4d6d-8d2f-5c8b958a1b0e	594b0387-5a17-4d6d-8d2f-5c8b958a1b0e/SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_F05_588264.level3.data.txt	2abea2f654ab8548ece69443dd520261	279490	validated
59ab9472-ec10-4085-bee1-cb158594c148	59ab9472-ec10-4085-bee1-cb158594c148/FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_B01_516436.level3.data.txt	ee3c2fc8154e93c97fba917ada714e4b	279523	validated
5a8bdfea-da81-4425-bd63-574a5e60157e	5a8bdfea-da81-4425-bd63-574a5e60157e/TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_D11_586148.level3.data.txt	79cd5c73e93a80a1fea18d7f6ad2daa8	279554	validated
5b5d7bef-7325-465e-9b8c-2f4e05e76036	5b5d7bef-7325-465e-9b8c-2f4e05e76036/5500024035736031208615.E09.level3.data.txt	b0a5ea4bdb64ea05bc45abd007365047	279525	validated
5b92ea2b-b9b7-4b35-8ad8-5b61759bf7b4	5b92ea2b-b9b7-4b35-8ad8-5b61759bf7b4/BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D03_297948.level3.data.txt	122183254a3e3a3fb43b86a469909fad	279542	validated
5d4eb4dd-ccd1-4df4-b651-83b0fac04382	5d4eb4dd-ccd1-4df4-b651-83b0fac04382/BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C07_298036.level3.data.txt	7d81d2cc4db4ff6d8186354ea6d21f3f	279453	validated
5f95e697-3997-4d5f-b397-8e903c3339dc	5f95e697-3997-4d5f-b397-8e903c3339dc/5500024035100021608462.C04.level3.data.txt	98c25f185321ea7acb0d4feb656b76c2	279495	validated
621b76a3-3171-4bc1-8106-6e48bcc732b9	621b76a3-3171-4bc1-8106-6e48bcc732b9/FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_A05_516414.level3.data.txt	2e0e8685b95ef5e0fbe654caa96023f0	279517	validated
62426b1e-994f-44ee-8aa4-ed78ef6d42e2	62426b1e-994f-44ee-8aa4-ed78ef6d42e2/NIDUS_p_TCGA_Batch10_RNA_HT_HG-U133A_96-HTA_A11_400408.level3.data.txt	32023229dfc9436a8de27f4fc44e6e0e	279515	validated
64d3c180-2be2-4ffe-ad22-438dd51feaff	64d3c180-2be2-4ffe-ad22-438dd51feaff/URGED_p_TCGA_Pop_May2011_HT_HG-U133A_96-HTA_A01_787034.level3.data.txt	04458ad963618414e456ef4ba25669fc	279489	validated
6505e476-73ba-49c5-a391-028d9af10bcb	6505e476-73ba-49c5-a391-028d9af10bcb/URGED_p_TCGA_Pop_May2011_HT_HG-U133A_96-HTA_C12_787008.level3.data.txt	6e995266a80602d933835f7f750c5a1f	279502	validated
6a0bdc4d-97f6-447c-b92a-ba92ee35bd7e	6a0bdc4d-97f6-447c-b92a-ba92ee35bd7e/5500024035736031208615.H01.level3.data.txt	523559412eca0b3a368570725bcd3a00	279485	validated
6ffd5a9c-1e9f-461c-8c6b-e8b14101427f	6ffd5a9c-1e9f-461c-8c6b-e8b14101427f/5500024037497121008340.D05.level3.data.txt	e086cca42fd290379493429bc26e342e	279515	validated
7505667d-44d5-4a79-b3da-c5a98258a28a	7505667d-44d5-4a79-b3da-c5a98258a28a/APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D09_464020.level3.data.txt	c44b2904c609b69c9a5e903e5c3dd55e	279566	validated
7790408e-7f21-4544-818f-6b4ab3a82096	7790408e-7f21-4544-818f-6b4ab3a82096/5500024035736031208615.F03.level3.data.txt	f38e30e8cb20e864adc1ec8cdff9a543	279477	validated
